invoiceno,invoice_date,customerid,country,total_revenue,is_return,year_month
C542092,2011-01-25 12:45:00,14389.0,United Kingdom,-12.54,True,2011-01
C542094,2011-01-25 12:47:00,13310.0,United Kingdom,-21.25,True,2011-01
C542095,2011-01-25 12:49:00,17730.0,United Kingdom,-6.25,True,2011-01
C542097,2011-01-25 12:52:00,14215.0,United Kingdom,-11.8,True,2011-01
C542101,2011-01-25 13:15:00,12471.0,Germany,-44.699999999999996,True,2011-01
C542104,2011-01-25 13:26:00,16191.0,United Kingdom,-9.35,True,2011-01
C542138,2011-01-25 17:21:00,17368.0,United Kingdom,-563.15,True,2011-01
C542139,2011-01-25 17:24:00,17094.0,United Kingdom,-31.8,True,2011-01
C542140,2011-01-25 17:33:00,12947.0,United Kingdom,-130.0,True,2011-01
C542150,2011-01-26 10:30:00,14049.0,United Kingdom,-12.02,True,2011-01
C542218,2011-01-26 12:36:00,14606.0,United Kingdom,-4.15,True,2011-01
C542232,2011-01-26 13:44:00,16714.0,United Kingdom,-250.0,True,2011-01
C542244,2011-01-26 15:04:00,13098.0,United Kingdom,-3.75,True,2011-01
C542245,2011-01-26 15:06:00,13098.0,United Kingdom,-55.6,True,2011-01
C542256,2011-01-26 17:04:00,17722.0,United Kingdom,-13.399999999999999,True,2011-01
C542257,2011-01-26 17:06:00,14341.0,United Kingdom,-15.9,True,2011-01
C542259,2011-01-26 17:09:00,16656.0,United Kingdom,-8.5,True,2011-01
C542260,2011-01-26 17:11:00,13890.0,United Kingdom,-5.1,True,2011-01
C542261,2011-01-26 17:13:00,17306.0,United Kingdom,-16.8,True,2011-01
C542262,2011-01-26 17:15:00,17591.0,United Kingdom,-10.95,True,2011-01
C542263,2011-01-26 17:16:00,14849.0,United Kingdom,-2.95,True,2011-01
C542264,2011-01-26 17:25:00,15215.0,United Kingdom,-29.849999999999998,True,2011-01
C542270,2011-01-27 09:35:00,13050.0,United Kingdom,-4.25,True,2011-01
C542271,2011-01-27 09:40:00,12637.0,France,-14.65,True,2011-01
C542273,2011-01-27 10:01:00,12578.0,Italy,-33.5,True,2011-01
C542346,2011-01-27 12:00:00,12709.0,Germany,-94.46,True,2011-01
C542348,2011-01-27 12:09:00,12539.0,Spain,-1715.85,True,2011-01
C542352,2011-01-27 12:18:00,15596.0,United Kingdom,-2.95,True,2011-01
C542366,2011-01-27 12:54:00,13777.0,United Kingdom,-115.44,True,2011-01
C542376,2011-01-27 13:44:00,13777.0,United Kingdom,-9.75,True,2011-01
C542383,2011-01-27 14:26:00,14299.0,United Kingdom,-142.35,True,2011-01
C542385,2011-01-27 14:32:00,14290.0,United Kingdom,-7.2,True,2011-01
C542395,2011-01-27 15:12:00,17389.0,United Kingdom,-6.75,True,2011-01
C542400,2011-01-27 15:49:00,15189.0,United Kingdom,-5.95,True,2011-01
C542402,2011-01-27 16:05:00,16124.0,United Kingdom,-61.849999999999994,True,2011-01
C542403,2011-01-27 16:07:00,13534.0,United Kingdom,-31.799999999999997,True,2011-01
C542404,2011-01-27 16:08:00,13534.0,United Kingdom,-33.75,True,2011-01
C542413,2011-01-27 17:11:00,16923.0,United Kingdom,-350.5,True,2011-01
C542416,2011-01-27 17:23:00,16133.0,United Kingdom,-6.25,True,2011-01
C542421,2011-01-27 18:08:00,17180.0,United Kingdom,-1.45,True,2011-01
C542424,2011-01-28 09:18:00,18075.0,United Kingdom,-22.25,True,2011-01
C542426,2011-01-28 09:32:00,14146.0,United Kingdom,-1241.43,True,2011-01
C542427,2011-01-28 09:34:00,14180.0,United Kingdom,-6.35,True,2011-01
C542537,2011-01-28 13:54:00,12501.0,Germany,-79.71000000000001,True,2011-01
C542539,2011-01-28 14:07:00,14229.0,United Kingdom,-91.64999999999999,True,2011-01
C542588,2011-01-28 15:57:00,12997.0,United Kingdom,-18.1,True,2011-01
C542589,2011-01-28 15:58:00,14709.0,United Kingdom,-9.9,True,2011-01
C542593,2011-01-28 16:50:00,15549.0,United Kingdom,-37.5,True,2011-01
C542604,2011-01-30 12:35:00,13148.0,United Kingdom,-159.31,True,2011-01
C542635,2011-01-31 10:43:00,14688.0,United Kingdom,-1.3900000000000001,True,2011-01
C542637,2011-01-31 10:44:00,14688.0,United Kingdom,-17.700000000000003,True,2011-01
C542638,2011-01-31 11:15:00,13396.0,United Kingdom,-16.35,True,2011-01
C542639,2011-01-31 11:18:00,16570.0,United Kingdom,-8.5,True,2011-01
C542640,2011-01-31 11:22:00,16839.0,United Kingdom,-43.8,True,2011-01
C542642,2011-01-31 11:27:00,15827.0,United Kingdom,-33.6,True,2011-01
C542643,2011-01-31 11:29:00,13615.0,United Kingdom,-17.700000000000003,True,2011-01
C542644,2011-01-31 11:33:00,15497.0,United Kingdom,-2.5,True,2011-01
C542645,2011-01-31 11:37:00,14180.0,United Kingdom,-12.75,True,2011-01
C542693,2011-01-31 12:36:00,12908.0,United Kingdom,-390.0,True,2011-01
C542704,2011-01-31 12:48:00,15189.0,United Kingdom,-44.52,True,2011-01
C542714,2011-01-31 13:28:00,12437.0,France,-54.75,True,2011-01
C542721,2011-01-31 14:37:00,14502.0,United Kingdom,-8.7,True,2011-01
C542726,2011-01-31 15:08:00,16191.0,United Kingdom,-14.750000000000002,True,2011-01
C542730,2011-01-31 15:27:00,13506.0,United Kingdom,-5.7,True,2011-01
C542732,2011-01-31 15:31:00,14180.0,United Kingdom,-19.9,True,2011-01
C542734,2011-01-31 15:36:00,14442.0,Channel Islands,-30.5,True,2011-01
C542738,2011-01-31 15:53:00,13089.0,United Kingdom,-419.40000000000003,True,2011-01
C542740,2011-01-31 15:59:00,12853.0,United Kingdom,-16.450000000000003,True,2011-01
C542742,2011-01-31 16:26:00,15358.0,United Kingdom,-84.2,True,2011-01
C542744,2011-01-31 16:32:00,16191.0,United Kingdom,-10.2,True,2011-01
C542748,2011-01-31 16:53:00,15881.0,United Kingdom,-17.4,True,2011-01
C542753,2011-01-31 16:57:00,15881.0,United Kingdom,-4.95,True,2011-01
C542781,2011-02-01 09:38:00,12626.0,Germany,-45.3,True,2011-02
C542787,2011-02-01 10:22:00,15864.0,United Kingdom,-13.899999999999999,True,2011-02
C542792,2011-02-01 10:49:00,14627.0,United Kingdom,-21.85,True,2011-02
C542793,2011-02-01 10:52:00,14113.0,United Kingdom,-331.5,True,2011-02
C542798,2011-02-01 11:09:00,12477.0,Germany,-4.199999999999999,True,2011-02
C542799,2011-02-01 11:12:00,14606.0,United Kingdom,-3.67,True,2011-02
C542805,2011-02-01 11:19:00,14606.0,United Kingdom,-3.8000000000000003,True,2011-02
C542832,2011-02-01 11:28:00,15694.0,United Kingdom,-55.800000000000004,True,2011-02
C542866,2011-02-01 12:14:00,15311.0,United Kingdom,-43.1,True,2011-02
C542910,2011-02-01 15:38:00,17511.0,United Kingdom,-61.099999999999994,True,2011-02
C542912,2011-02-01 15:49:00,13141.0,United Kingdom,-2.95,True,2011-02
C542913,2011-02-01 15:57:00,16779.0,United Kingdom,-4.65,True,2011-02
C542916,2011-02-01 16:21:00,15940.0,United Kingdom,-4.0,True,2011-02
C542924,2011-02-02 09:39:00,12559.0,Germany,-25.5,True,2011-02
C542951,2011-02-02 11:16:00,16985.0,United Kingdom,-2.5,True,2011-02
C542991,2011-02-02 11:54:00,14460.0,United Kingdom,-51.0,True,2011-02
C543004,2011-02-02 12:40:00,13939.0,United Kingdom,-11.8,True,2011-02
C543026,2011-02-02 14:44:00,16717.0,United Kingdom,-29.1,True,2011-02
C543039,2011-02-02 16:31:00,16992.0,United Kingdom,-12.45,True,2011-02
C543042,2011-02-02 17:09:00,17337.0,United Kingdom,-35.400000000000006,True,2011-02
C543050,2011-02-03 10:14:00,12625.0,Germany,-69.5,True,2011-02
C543052,2011-02-03 10:20:00,14180.0,United Kingdom,-16.95,True,2011-02
C543109,2011-02-03 12:39:00,12775.0,Netherlands,-34.8,True,2011-02
C543112,2011-02-03 12:59:00,14133.0,United Kingdom,-12.75,True,2011-02
C543119,2011-02-03 13:31:00,14606.0,United Kingdom,-1.25,True,2011-02
C543175,2011-02-04 09:46:00,12712.0,Germany,-71.9,True,2011-02
C543195,2011-02-04 12:29:00,13113.0,United Kingdom,-19.45,True,2011-02
C543239,2011-02-04 13:47:00,14462.0,United Kingdom,-22.57,True,2011-02
C543241,2011-02-04 14:02:00,17315.0,United Kingdom,-1.95,True,2011-02
C543244,2011-02-04 14:06:00,16725.0,United Kingdom,-5.95,True,2011-02
C543290,2011-02-07 10:44:00,16686.0,United Kingdom,-14.4,True,2011-02
C543307,2011-02-07 11:58:00,18118.0,United Kingdom,-14.95,True,2011-02
C543347,2011-02-07 12:44:00,12472.0,Germany,-94.93,True,2011-02
C543353,2011-02-07 13:41:00,16033.0,United Kingdom,-12.95,True,2011-02
C543356,2011-02-07 13:52:00,14443.0,United Kingdom,-3.75,True,2011-02
C543368,2011-02-07 14:46:00,18245.0,United Kingdom,-59.5,True,2011-02
C543375,2011-02-07 15:09:00,16321.0,Australia,-67.95,True,2011-02
C543381,2011-02-07 15:52:00,15513.0,United Kingdom,-152.64000000000001,True,2011-02
C543388,2011-02-08 09:44:00,14646.0,Netherlands,-45.0,True,2011-02
C543431,2011-02-08 11:37:00,12474.0,Germany,-9.25,True,2011-02
C543442,2011-02-08 11:40:00,14911.0,EIRE,-25.8,True,2011-02
C543445,2011-02-08 11:45:00,12662.0,Germany,-32.699999999999996,True,2011-02
C543465,2011-02-08 14:32:00,13873.0,United Kingdom,-7.9,True,2011-02
C543469,2011-02-08 14:55:00,12709.0,Germany,-83.97999999999999,True,2011-02
C543475,2011-02-08 15:15:00,14415.0,United Kingdom,-17.15,True,2011-02
C543551,2011-02-10 10:00:00,16716.0,United Kingdom,-581.4,True,2011-02
C543603,2011-02-10 13:40:00,15570.0,United Kingdom,-55.55,True,2011-02
C543605,2011-02-10 14:11:00,13110.0,United Kingdom,-35.8,True,2011-02
C543606,2011-02-10 14:13:00,14665.0,United Kingdom,-17.8,True,2011-02
C543607,2011-02-10 14:13:00,15602.0,United Kingdom,-12.75,True,2011-02
C543608,2011-02-10 14:15:00,17230.0,United Kingdom,-6.95,True,2011-02
C543609,2011-02-10 14:17:00,16705.0,United Kingdom,-7.5,True,2011-02
C543611,2011-02-10 14:38:00,17850.0,United Kingdom,-102.58,True,2011-02
C543620,2011-02-10 14:52:00,14081.0,United Kingdom,-9.95,True,2011-02
C543621,2011-02-10 14:59:00,14475.0,United Kingdom,-21.549999999999997,True,2011-02
C543624,2011-02-10 15:33:00,12931.0,United Kingdom,-82.0,True,2011-02
C543627,2011-02-10 15:50:00,15601.0,United Kingdom,-5.95,True,2011-02
C543628,2011-02-10 15:51:00,16558.0,United Kingdom,-9.25,True,2011-02
C543632,2011-02-10 16:22:00,14842.0,United Kingdom,-295.0,True,2011-02
C543633,2011-02-10 16:24:00,17188.0,United Kingdom,-89.15,True,2011-02
C543634,2011-02-10 16:31:00,13599.0,United Kingdom,-25.439999999999998,True,2011-02
C543635,2011-02-10 16:33:00,13894.0,United Kingdom,-9.899999999999999,True,2011-02
C543636,2011-02-10 16:34:00,13767.0,United Kingdom,-3.75,True,2011-02
C543637,2011-02-10 16:35:00,15738.0,United Kingdom,-13.2,True,2011-02
C543638,2011-02-10 16:40:00,16403.0,United Kingdom,-16.45,True,2011-02
C543640,2011-02-10 17:06:00,12967.0,United Kingdom,-29.95,True,2011-02
C543643,2011-02-10 17:44:00,16161.0,United Kingdom,-28.75,True,2011-02
C543644,2011-02-10 17:50:00,17609.0,United Kingdom,-8.3,True,2011-02
C543659,2011-02-11 10:40:00,16730.0,United Kingdom,-40.32,True,2011-02
C543661,2011-02-11 10:41:00,12471.0,Germany,-124.8,True,2011-02
C543662,2011-02-11 10:49:00,14441.0,United Kingdom,-54.75,True,2011-02
C543663,2011-02-11 10:50:00,18118.0,United Kingdom,-16.95,True,2011-02
C543671,2011-02-11 11:24:00,18087.0,United Kingdom,-40.8,True,2011-02
C543706,2011-02-11 11:44:00,15044.0,United Kingdom,-12.75,True,2011-02
C543729,2011-02-11 11:55:00,15796.0,United Kingdom,-2.95,True,2011-02
C543741,2011-02-11 13:37:00,13021.0,United Kingdom,-6.75,True,2011-02
C543742,2011-02-11 13:38:00,14676.0,United Kingdom,-1.25,True,2011-02
C543743,2011-02-11 13:39:00,12505.0,Italy,-4.5,True,2011-02
C543744,2011-02-11 13:43:00,13672.0,United Kingdom,-62.13,True,2011-02
C543745,2011-02-11 13:46:00,13672.0,United Kingdom,-62.13,True,2011-02
C543749,2011-02-11 13:55:00,13672.0,United Kingdom,-71.46,True,2011-02
C543750,2011-02-11 13:59:00,18250.0,United Kingdom,-6.35,True,2011-02
C543752,2011-02-11 14:12:00,14031.0,United Kingdom,-64.27,True,2011-02
C543755,2011-02-11 14:48:00,14304.0,United Kingdom,-186.35000000000002,True,2011-02
C543756,2011-02-11 14:50:00,13089.0,United Kingdom,-54.599999999999994,True,2011-02
C543757,2011-02-11 15:05:00,13115.0,United Kingdom,-1.65,True,2011-02
C543758,2011-02-11 15:07:00,15299.0,United Kingdom,-65.91,True,2011-02
C543760,2011-02-11 15:12:00,15638.0,United Kingdom,-94.0,True,2011-02
C543761,2011-02-11 15:13:00,12943.0,United Kingdom,-3.75,True,2011-02
C543763,2011-02-11 15:14:00,13050.0,United Kingdom,-34.849999999999994,True,2011-02
C543764,2011-02-11 15:16:00,17035.0,United Kingdom,-45.2,True,2011-02
C543765,2011-02-11 15:16:00,16265.0,United Kingdom,-10.2,True,2011-02
C543766,2011-02-11 15:18:00,13319.0,United Kingdom,-4.25,True,2011-02
C543767,2011-02-11 15:19:00,13767.0,United Kingdom,-7.5,True,2011-02
C543768,2011-02-11 15:20:00,14497.0,United Kingdom,-17.9,True,2011-02
C543769,2011-02-11 15:22:00,17213.0,United Kingdom,-4.25,True,2011-02
C543771,2011-02-11 15:43:00,15658.0,United Kingdom,-21.25,True,2011-02
C543772,2011-02-11 15:43:00,13534.0,United Kingdom,-0.85,True,2011-02
C543773,2011-02-11 15:47:00,12410.0,Switzerland,-12.25,True,2011-02
C543775,2011-02-11 16:10:00,13102.0,United Kingdom,-7.5,True,2011-02
C543776,2011-02-11 16:12:00,14133.0,United Kingdom,-2.55,True,2011-02
C543778,2011-02-11 16:30:00,18084.0,United Kingdom,-2.95,True,2011-02
C543779,2011-02-11 16:32:00,15240.0,United Kingdom,-15.55,True,2011-02
C543780,2011-02-11 16:34:00,17334.0,United Kingdom,-0.42,True,2011-02
C543784,2011-02-11 16:59:00,13089.0,United Kingdom,-30.6,True,2011-02
C543785,2011-02-11 17:01:00,13098.0,United Kingdom,-29.9,True,2011-02
C543786,2011-02-11 17:01:00,13078.0,United Kingdom,-8.5,True,2011-02
C543787,2011-02-11 17:05:00,15061.0,United Kingdom,-40.8,True,2011-02
C543789,2011-02-11 17:10:00,17450.0,United Kingdom,-1132.08,True,2011-02
C543790,2011-02-11 17:12:00,17071.0,United Kingdom,-8.8,True,2011-02
C543791,2011-02-11 17:13:00,15270.0,United Kingdom,-41.4,True,2011-02
C543792,2011-02-11 17:14:00,13725.0,United Kingdom,-27.85,True,2011-02
C543811,2011-02-13 14:28:00,15640.0,United Kingdom,-22.7,True,2011-02
C543817,2011-02-13 15:28:00,17841.0,United Kingdom,-13.93,True,2011-02
C543818,2011-02-13 15:45:00,16897.0,United Kingdom,-76.75,True,2011-02
C543819,2011-02-13 16:04:00,16928.0,United Kingdom,-64.85,True,2011-02
C543830,2011-02-14 09:54:00,12476.0,Germany,-32.75,True,2011-02
C543834,2011-02-14 10:24:00,12553.0,France,-6.3,True,2011-02
C543835,2011-02-14 10:40:00,12963.0,United Kingdom,-15.6,True,2011-02
C543837,2011-02-14 10:56:00,14431.0,United Kingdom,-72.6,True,2011-02
C543838,2011-02-14 10:59:00,15827.0,United Kingdom,-37.06,True,2011-02
C543840,2011-02-14 11:19:00,14527.0,United Kingdom,-70.01,True,2011-02
C543841,2011-02-14 11:20:00,17095.0,United Kingdom,-208.16,True,2011-02
C543917,2011-02-14 13:40:00,12951.0,United Kingdom,-8.5,True,2011-02
C543918,2011-02-14 13:42:00,12921.0,United Kingdom,-4.25,True,2011-02
C543972,2011-02-14 15:15:00,17924.0,United Kingdom,-13.950000000000001,True,2011-02
C543974,2011-02-14 15:20:00,14606.0,United Kingdom,-8.55,True,2011-02
C543980,2011-02-14 16:39:00,14189.0,United Kingdom,-3.75,True,2011-02
C543992,2011-02-15 10:29:00,12583.0,France,-18.0,True,2011-02
C544034,2011-02-15 11:28:00,14701.0,United Kingdom,-26.25,True,2011-02
C544038,2011-02-15 11:32:00,14659.0,United Kingdom,-53.5,True,2011-02
C544057,2011-02-15 12:55:00,13623.0,United Kingdom,-19.9,True,2011-02
C544080,2011-02-15 15:46:00,17819.0,United Kingdom,-43.8,True,2011-02
C544099,2011-02-16 10:17:00,15059.0,United Kingdom,-6.95,True,2011-02
C544117,2011-02-16 11:48:00,12727.0,France,-18.0,True,2011-02
C544118,2011-02-16 11:49:00,16306.0,United Kingdom,-19.799999999999997,True,2011-02
C544171,2011-02-16 14:13:00,13001.0,United Kingdom,-19.65,True,2011-02
C544174,2011-02-16 14:13:00,13001.0,United Kingdom,-1.25,True,2011-02
C544184,2011-02-16 15:47:00,16684.0,United Kingdom,-152.64000000000001,True,2011-02
C544279,2011-02-17 12:03:00,17954.0,United Kingdom,-4.95,True,2011-02
C544300,2011-02-17 12:56:00,18125.0,United Kingdom,-1.65,True,2011-02
C544310,2011-02-17 14:19:00,17841.0,United Kingdom,-2.1,True,2011-02
C544318,2011-02-17 15:02:00,12989.0,United Kingdom,-2.1,True,2011-02
C544397,2011-02-18 12:21:00,12462.0,Spain,-20.8,True,2011-02
C544413,2011-02-18 14:36:00,14760.0,United Kingdom,-35.400000000000006,True,2011-02
C544414,2011-02-18 14:54:00,13408.0,United Kingdom,-7.5,True,2011-02
C544415,2011-02-18 15:04:00,16133.0,United Kingdom,-8.5,True,2011-02
C544416,2011-02-18 15:11:00,16713.0,United Kingdom,-11.9,True,2011-02
C544417,2011-02-18 15:13:00,17512.0,United Kingdom,-4.95,True,2011-02
C544419,2011-02-18 15:16:00,12395.0,Belgium,-14.850000000000001,True,2011-02
C544420,2011-02-18 15:18:00,16191.0,United Kingdom,-5.5,True,2011-02
C544422,2011-02-18 15:22:00,12553.0,France,-10.2,True,2011-02
C544424,2011-02-18 15:29:00,18093.0,United Kingdom,-23.1,True,2011-02
C544425,2011-02-18 15:40:00,13078.0,United Kingdom,-4.65,True,2011-02
C544427,2011-02-18 15:42:00,17612.0,United Kingdom,-5.95,True,2011-02
C544428,2011-02-18 15:44:00,16306.0,United Kingdom,-5.1,True,2011-02
C544429,2011-02-18 15:45:00,16306.0,United Kingdom,-5.1,True,2011-02
C544432,2011-02-18 15:54:00,16979.0,United Kingdom,-9.95,True,2011-02
C544433,2011-02-18 15:59:00,15601.0,United Kingdom,-1.25,True,2011-02
C544435,2011-02-18 16:32:00,15122.0,United Kingdom,-11.9,True,2011-02
C544436,2011-02-18 16:52:00,18172.0,United Kingdom,-11.25,True,2011-02
C544437,2011-02-18 17:19:00,16027.0,United Kingdom,-82.5,True,2011-02
C544442,2011-02-20 10:30:00,15465.0,United Kingdom,-32.849999999999994,True,2011-02
C544451,2011-02-20 12:31:00,13097.0,United Kingdom,-8.9,True,2011-02
C544458,2011-02-20 13:48:00,14667.0,United Kingdom,-4.05,True,2011-02
C544507,2011-02-21 11:46:00,17865.0,United Kingdom,-76.64999999999999,True,2011-02
C544553,2011-02-21 12:09:00,14092.0,United Kingdom,-3.75,True,2011-02
C544557,2011-02-21 12:31:00,17422.0,United Kingdom,-55.35,True,2011-02
C544558,2011-02-21 12:33:00,16073.0,United Kingdom,-28.049999999999997,True,2011-02
C544559,2011-02-21 12:38:00,14329.0,United Kingdom,-27.900000000000002,True,2011-02
C544560,2011-02-21 12:43:00,17677.0,United Kingdom,-6.8,True,2011-02
C544561,2011-02-21 12:44:00,15687.0,United Kingdom,-9.95,True,2011-02
C544570,2011-02-21 12:59:00,12471.0,Germany,-17.0,True,2011-02
C544577,2011-02-21 14:02:00,12365.0,Cyprus,-320.69,True,2011-02
C544590,2011-02-21 15:12:00,14744.0,United Kingdom,-8.5,True,2011-02
C544594,2011-02-21 16:58:00,15079.0,United Kingdom,-1.95,True,2011-02
C544608,2011-02-22 10:00:00,15290.0,United Kingdom,-1.65,True,2011-02
C544609,2011-02-22 10:03:00,12494.0,France,-6.300000000000001,True,2011-02
C544635,2011-02-22 11:04:00,18257.0,United Kingdom,-15.0,True,2011-02
C544653,2011-02-22 12:55:00,13113.0,United Kingdom,-17.4,True,2011-02
C544655,2011-02-22 12:57:00,13113.0,United Kingdom,-66.33,True,2011-02
C544665,2011-02-22 14:56:00,12852.0,United Kingdom,-11.8,True,2011-02
C544669,2011-02-22 15:22:00,18055.0,United Kingdom,-32.050000000000004,True,2011-02
C544674,2011-02-22 15:48:00,13421.0,United Kingdom,-2.1,True,2011-02
C544679,2011-02-22 16:15:00,12616.0,France,-18.25,True,2011-02
C544682,2011-02-22 16:29:00,17511.0,United Kingdom,-12.95,True,2011-02
C544696,2011-02-23 09:41:00,14735.0,United Kingdom,-39.9,True,2011-02
C544775,2011-02-23 11:35:00,14211.0,United Kingdom,-2.6,True,2011-02
C544780,2011-02-23 12:05:00,16701.0,United Kingdom,-26.150000000000002,True,2011-02
C544814,2011-02-23 16:36:00,15590.0,United Kingdom,-30.19,True,2011-02
C544827,2011-02-24 09:45:00,17147.0,United Kingdom,-18.45,True,2011-02
C544828,2011-02-24 09:49:00,17147.0,United Kingdom,-16.5,True,2011-02
C544829,2011-02-24 09:53:00,17314.0,United Kingdom,-2.95,True,2011-02
C544830,2011-02-24 09:59:00,13118.0,United Kingdom,-13.41,True,2011-02
C544831,2011-02-24 10:01:00,15146.0,United Kingdom,-13.5,True,2011-02
C544840,2011-02-24 11:06:00,16719.0,United Kingdom,-16.5,True,2011-02
C544897,2011-02-24 12:27:00,17867.0,United Kingdom,-12.75,True,2011-02
C544901,2011-02-24 13:02:00,15078.0,United Kingdom,-55.05,True,2011-02
C544902,2011-02-24 13:05:00,12362.0,Belgium,-4.9,True,2011-02
C545003,2011-02-25 12:46:00,18231.0,United Kingdom,-17.1,True,2011-02
C545033,2011-02-25 16:26:00,14156.0,EIRE,-2548.8,True,2011-02
C545040,2011-02-27 10:25:00,13684.0,United Kingdom,-3.0,True,2011-02
C545068,2011-02-27 15:07:00,14157.0,United Kingdom,-32.45,True,2011-02
C545189,2011-02-28 15:19:00,17841.0,United Kingdom,-1.95,True,2011-02
C545277,2011-03-01 11:31:00,12933.0,United Kingdom,-1.25,True,2011-03
C545307,2011-03-01 13:05:00,17027.0,United Kingdom,-41.7,True,2011-03
C545329,2011-03-01 15:47:00,12352.0,Norway,-463.8,True,2011-03
C545330,2011-03-01 15:49:00,12352.0,Norway,-376.5,True,2011-03
C545421,2011-03-02 14:28:00,13166.0,United Kingdom,-2.5,True,2011-03
C545432,2011-03-02 15:15:00,14657.0,United Kingdom,-9.95,True,2011-03
C545434,2011-03-02 15:24:00,13410.0,United Kingdom,-5.85,True,2011-03
C545436,2011-03-02 15:52:00,13093.0,United Kingdom,-18.25,True,2011-03
C545437,2011-03-02 15:52:00,13093.0,United Kingdom,-10.95,True,2011-03
C545438,2011-03-02 15:54:00,14231.0,United Kingdom,-23.75,True,2011-03
C545439,2011-03-02 15:58:00,14243.0,United Kingdom,-15.0,True,2011-03
C545440,2011-03-02 16:03:00,16843.0,United Kingdom,-12.75,True,2011-03
C545442,2011-03-02 16:17:00,17063.0,United Kingdom,-9.95,True,2011-03
C545443,2011-03-02 16:20:00,17442.0,United Kingdom,-12.600000000000001,True,2011-03
C545444,2011-03-02 16:24:00,13767.0,United Kingdom,-12.600000000000001,True,2011-03
C545446,2011-03-02 16:33:00,12753.0,Japan,-43.39,True,2011-03
C545449,2011-03-02 16:38:00,16573.0,United Kingdom,-10.25,True,2011-03
C545450,2011-03-02 16:46:00,16839.0,United Kingdom,-15.9,True,2011-03
C545451,2011-03-02 16:53:00,13477.0,United Kingdom,-7.95,True,2011-03
C545452,2011-03-02 16:56:00,16422.0,United Kingdom,-9.3,True,2011-03
C545453,2011-03-02 16:57:00,14639.0,United Kingdom,-21.2,True,2011-03
C545454,2011-03-02 17:04:00,15189.0,United Kingdom,-92.55,True,2011-03
C545455,2011-03-02 17:11:00,16473.0,United Kingdom,-1.25,True,2011-03
C545456,2011-03-02 17:15:00,17865.0,United Kingdom,-13.4,True,2011-03
C545457,2011-03-02 17:18:00,17428.0,United Kingdom,-40.05,True,2011-03
C545458,2011-03-02 17:19:00,13018.0,United Kingdom,-4.95,True,2011-03
C545476,2011-03-03 11:05:00,14527.0,United Kingdom,-30.38,True,2011-03
C545478,2011-03-03 11:08:00,16422.0,United Kingdom,-7.2,True,2011-03
C545502,2011-03-03 11:33:00,15078.0,United Kingdom,-19.5,True,2011-03
C545504,2011-03-03 11:35:00,13630.0,United Kingdom,-14.4,True,2011-03
C545507,2011-03-03 11:43:00,12565.0,Saudi Arabia,-14.75,True,2011-03
C545508,2011-03-03 11:53:00,17017.0,United Kingdom,-5.9,True,2011-03
C545509,2011-03-03 11:54:00,17017.0,United Kingdom,-4.25,True,2011-03
C545510,2011-03-03 11:56:00,15281.0,United Kingdom,-25.8,True,2011-03
C545511,2011-03-03 11:57:00,18198.0,United Kingdom,-0.65,True,2011-03
C545513,2011-03-03 12:02:00,15932.0,United Kingdom,-7.65,True,2011-03
C545516,2011-03-03 12:11:00,14276.0,United Kingdom,-76.3,True,2011-03
C545520,2011-03-03 12:30:00,14744.0,United Kingdom,-2.95,True,2011-03
C545525,2011-03-03 13:11:00,12415.0,Australia,-168.7,True,2011-03
C545529,2011-03-03 13:26:00,16191.0,United Kingdom,-1.65,True,2011-03
C545531,2011-03-03 13:45:00,17675.0,United Kingdom,-9.95,True,2011-03
C545532,2011-03-03 13:57:00,15257.0,United Kingdom,-85.0,True,2011-03
C545537,2011-03-03 14:14:00,16212.0,United Kingdom,-9.15,True,2011-03
C545556,2011-03-03 15:21:00,15005.0,United Kingdom,-10.9,True,2011-03
C545569,2011-03-03 16:25:00,14239.0,United Kingdom,-56.1,True,2011-03
C545639,2011-03-04 12:28:00,13113.0,United Kingdom,-10.95,True,2011-03
C545650,2011-03-04 13:14:00,15311.0,United Kingdom,-20.98,True,2011-03
C545671,2011-03-06 10:08:00,15465.0,United Kingdom,-76.64999999999999,True,2011-03
C545672,2011-03-06 10:13:00,15304.0,United Kingdom,-4.95,True,2011-03
C545673,2011-03-06 10:14:00,14745.0,United Kingdom,-53.1,True,2011-03
C545674,2011-03-06 10:25:00,18223.0,United Kingdom,-6.15,True,2011-03
C545677,2011-03-06 10:48:00,14543.0,United Kingdom,-258.9,True,2011-03
C545678,2011-03-06 10:49:00,16678.0,United Kingdom,-2.5,True,2011-03
C545679,2011-03-06 11:07:00,16923.0,United Kingdom,-1.25,True,2011-03
C545689,2011-03-06 12:43:00,16033.0,United Kingdom,-5.640000000000001,True,2011-03
C545720,2011-03-07 10:33:00,15039.0,United Kingdom,-22.9,True,2011-03
C545723,2011-03-07 11:16:00,17048.0,United Kingdom,-13.58,True,2011-03
C545724,2011-03-07 11:18:00,14051.0,United Kingdom,-107.9,True,2011-03
C545728,2011-03-07 11:41:00,12484.0,Spain,-36.5,True,2011-03
C545739,2011-03-07 11:46:00,12754.0,Japan,-45.57,True,2011-03
C545740,2011-03-07 11:47:00,18257.0,United Kingdom,-8.65,True,2011-03
C545769,2011-03-07 12:05:00,14903.0,United Kingdom,-11.700000000000001,True,2011-03
C545773,2011-03-07 12:06:00,17139.0,United Kingdom,-15.2,True,2011-03
